"id","function_","distName1","distName2","distName3","distName4","area_km2","objective","change","lon","lat","rank"
"7367CABC-7F5D-4A5F-E053-A03BA40AD968","Public Park Or Garden","Sluice Common",NA,NA,NA,0.12382019845104,3630.13302685363,-0.115,0.367314488557907,52.5829643142191,137
"7367CABC-7E79-4A5F-E053-A03BA40AD968","Public Park Or Garden","The Lawn",NA,NA,NA,0.361124074214952,3626.00647457225,-0.114,-1.76580122131418,51.5512213500667,138
"7367CB34-9951-4A5F-E053-A03BA40AD968","Public Park Or Garden","American Garden",NA,NA,NA,0.247167810417046,3621.88354694698,-0.114,-0.769053561663059,51.3365971691972,139
"7367CB45-C952-4A5F-E053-A03BA40AD968","Public Park Or Garden","Streatlam Park",NA,NA,NA,0.350910110261071,3617.82112422889,-0.112,-1.86268707951465,54.5702432520846,140
"7367CAF7-4902-4A5F-E053-A03BA40AD968","Other Sports Facility",NA,NA,NA,NA,0.149895545421127,3613.7967966403,-0.111,-0.367572580299784,53.7756600126408,141
"7367CB6A-D6BC-4A5F-E053-A03BA40AD968","Public Park Or Garden","The Park",NA,NA,NA,0.133443718694255,3609.7806325139,-0.111,-0.756334995672413,53.93043790934,142
"7367CAC3-AD94-4A5F-E053-A03BA40AD968","Other Sports Facility","Sports Centre and Memorial Pool",NA,NA,NA,0.105007654191746,3605.77569645824,-0.111,-0.472053570466645,52.656200669731,143
"7367CAEF-584D-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.15159492661266,3601.82243031469,-0.11,-1.28950501579314,53.5986055408959,144
"7367CAD9-1888-4A5F-E053-A03BA40AD968","Other Sports Facility","Howe Bridge Leisure Centre",NA,NA,NA,0.179773863105997,3597.89340548743,-0.109,-2.50201969105444,53.5141363660683,145
"7367CB0C-AC63-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.138061463774653,3593.96602442158,-0.109,-0.0335017553426992,52.0462682640154,146
"7367CB6A-D92A-4A5F-E053-A03BA40AD968","Playing Field","Jubilee Park",NA,NA,NA,0.10948530617927,3590.06014908414,-0.109,-0.993504895810881,53.5818246601131,147
"7367CB56-EB13-4A5F-E053-A03BA40AD968","Public Park Or Garden","Wincombe Park",NA,NA,NA,0.176514236370578,3586.15641646233,-0.109,-2.17135043284248,51.0163130548326,148
"7367CAEE-44B6-4A5F-E053-A03BA40AD968","Public Park Or Garden","Daisy Farm Park",NA,NA,NA,0.108295930636967,3582.28292208216,-0.108,-1.87256180018728,52.4054948805604,149
"7367CABE-B234-4A5F-E053-A03BA40AD968","Public Park Or Garden","Oare Gunpowder Works Country Park",NA,NA,NA,0.158015480651922,3578.44592356517,-0.107,0.875169474367803,51.3245835387388,150
"7367CB49-5AB4-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.100764097330784,3574.61745654667,-0.107,-0.160625236539085,52.6737629085002,151
"7367CB18-0CCE-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.101945467358127,3570.80327680296,-0.107,-1.66947202265513,50.7468904167611,152
"7367CB0C-A8E4-4A5F-E053-A03BA40AD968","Public Park Or Garden","Chafford Gorges Nature Park",NA,NA,NA,0.260829993958407,3566.99691475847,-0.107,0.30170632596264,51.4881618454602,153
"7367CB20-4DFC-4A5F-E053-A03BA40AD968","Other Sports Facility","Caythorpe Court",NA,NA,NA,0.199974281526766,3563.20233156213,-0.106,-0.571330337528535,53.0224700505829,154
"7367CABC-7EC8-4A5F-E053-A03BA40AD968","Public Park Or Garden",NA,NA,NA,NA,0.879075157811143,3559.41498871005,-0.106,-2.21817752937681,51.7325020091953,155
"7367CB31-03CA-4A5F-E053-A03BA40AD968","Public Park Or Garden","American Gardens",NA,NA,NA,0.133499694559195,3555.65986203285,-0.105,-4.76272765165258,50.502667797991,156
"7367CB1B-49E4-4A5F-E053-A03BA40AD968","Other Sports Facility","Allesley Park Golf Course",NA,NA,NA,0.11756652721521,3551.92659915234,-0.105,-1.55491694457381,52.4186330287289,157
"7367CABC-7BF4-4A5F-E053-A03BA40AD968","Public Park Or Garden","Lammas Lands",NA,NA,NA,0.303867153857539,3548.19950121927,-0.105,-0.601110500649749,51.1892780280929,158
"7367CB4D-5B23-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.10664872401698,3544.5146296585,-0.104,-3.05144498286714,53.5643924409411,159
"7367CB45-3AAF-4A5F-E053-A03BA40AD968","Other Sports Facility",NA,NA,NA,NA,0.129473328606134,3540.84242716479,-0.104,-0.332041899014835,51.2903257377334,160
"7367CB0D-298B-4A5F-E053-A03BA40AD968","Public Park Or Garden","Brockhill Country Park",NA,NA,NA,0.215190880133215,3537.17680846737,-0.104,1.06714653201423,51.0795072321193,161
"7367CB5E-1CF6-4A5F-E053-A03BA40AD968","Public Park Or Garden","West Ham Park",NA,NA,NA,0.264439043830966,3533.52182764486,-0.103,0.0196317858103175,51.5386537449004,162
"7367CB01-9C05-4A5F-E053-A03BA40AD968","Public Park Or Garden","Wassand Park",NA,NA,NA,0.423416455556197,3529.86807605375,-0.103,-0.218429972463407,53.8976815504123,163
